version_uri	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	local_path	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	char_length
0620IbnQudamaMaqdisi.Tawwabin.Shamela0011317-ara1	620	أبو محمد موفق الدين عبد الله بن أحمد بن محمد بن قدامة الجماعيلي المقدسي ثم الدمشقي الحنبلي، الشهير بابن قدامة المقدسي (المتوفى: 620هـ)	Ibn Qudama Maqdisi	0620IbnQudamaMaqdisi.Tawwabin	كتاب التوابين	Tawwabin	دار ابن حزم	Shamela0011317	sec	48692	../data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Tawwabin/0620IbnQudamaMaqdisi.Tawwabin.Shamela0011317-ara1	CENT0700 :: _ADAB :: _ADHKAR :: _AKHLAQ :: _HADITH :: _MISC :: _RAQAIQ :: _SULUK :: _SUNNI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@الرقاق والآداب والأذكار	Ibn Qudama Maqdisi			194619
1206IbnCabdWahhab.Tawhid.Shamela0011318-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.Tawhid	كتاب التوحيد (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الأول)	Tawhid	عبد العزيز بن عبد الرحمن السعيد وغيره :: جامعة الأمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011318	sec	15780	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.Tawhid/1206IbnCabdWahhab.Tawhid.Shamela0011318-ara1	CENT1300 :: _CAQAID :: _MILAL :: _SUNNI :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@wahhabis :: GAL@arabia-north :: GAL@arabia :: Shamela@العقيدة	Ibn Cabd Wahhab			65141
0370AbuMansurAzhari.ZahirFiGharibAlfazShafici.Shamela0011319-ara1	370	محمد بن أحمد بن الأزهري الهروي، أبو منصور (المتوفى: 370هـ)	Abu Mansur Azhari	0370AbuMansurAzhari.ZahirFiGharibAlfazShafici	الزاهر في غريب ألفاظ الشافعي	Zahir Fi Gharib Alfaz Shafici	مسعد عبد الحميد السعدني :: دار الطلائع	Shamela0011319	sec	52538	../data/0370AbuMansurAzhari/0370AbuMansurAzhari.ZahirFiGharibAlfazShafici/0370AbuMansurAzhari.ZahirFiGharibAlfazShafici.Shamela0011319-ara1	CENT0400 :: _FIQH :: _GHARIB :: _LUGHA :: _MACAJIM :: _MUSTALAHAT :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@iran :: GAL@literature-arabic :: GAL@philology :: GAL@persia-neighbors :: GAL@persia :: Shamela@الغريب والمعاجم ولغة الفقه	Abu Mansur Azhari			222722
1206IbnCabdWahhab.Fatawa.Shamela0011324-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.Fatawa	فتاوى ومسائل (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الرابع)	Fatawa	صالح بن عبدالرحمن الأطرم، محمد بن عبدالرزاق الدويش :: جامعة الأمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011324	pri	20441	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.Fatawa/1206IbnCabdWahhab.Fatawa.Shamela0011324-ara1	CENT1300 :: _FATAWA :: _FIQH :: _HANBALI :: GAL@nodata :: Shamela@الفتاوى	Ibn Cabd Wahhab			84355
0987ZaynDinMalibari.FathMucin.Shamela0011327-ara1	987	زين الدين أحمد بن عبد العزيز بن زين الدين بن علي بن أحمد المعبري المليباري الهندي (المتوفى: 987هـ)	Zayn Din Malibari	0987ZaynDinMalibari.FathMucin	فتح المعين بشرح قرة العين بمهمات الدين (هو شرح للمؤلف على كتابه هو المسمى قرة العين بمهمات الدين)	Fath Mucin	دار بن حزم	Shamela0011327	pri	108114	../data/0987ZaynDinMalibari/0987ZaynDinMalibari.FathMucin/0987ZaynDinMalibari.FathMucin.Shamela0011327-ara1	CENT1000 :: _FIQH :: _MISC :: _SHAFICI :: GAL@hanafis :: GAL@literature-islamic :: GAL@india :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@fiqh :: Shamela@فقه شافعي	Zayn Din Malibari			440456
1206IbnCabdWahhab.FadailQuran.Shamela0011328-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.FadailQuran	فضائل القرآن (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الخامس)	Fadail Quran	عبد العزيز بن زيد الرومي، وصالح بن محمد الحسين :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011328	pri	2979	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.FadailQuran/1206IbnCabdWahhab.FadailQuran.Shamela0011328-ara1	CENT1300 :: _CULUM :: _FADAIL :: _QURAN :: _QURAN :: _TAFSIR :: GAL@nodata :: Shamela@علوم القرآن	Ibn Cabd Wahhab			12004
0751IbnQayyimJawziyya.FaidaJalila.Shamela0011329-ara1	751	محمد بن أبي بكر بن أيوب بن سعد شمس الدين ابن قيم الجوزية (المتوفى: 751هـ)	Ibn Qayyim Jawziyya	0751IbnQayyimJawziyya.FaidaJalila	فائدة جليلة في قواعد الأسماء الحسنى	Faida Jalila	عبد الرزاق بن عبد المحسن البدر :: غراس، الكويت	Shamela0011329	pri	4146	../data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.FaidaJalila/0751IbnQayyimJawziyya.FaidaJalila.Shamela0011329-ara1	CENT0800 :: _IBNQAYYIM :: GAL@nodata :: Shamela@كتب ابن القيم	Ibn Qayyim Jawziyya			18265
0385Daraqutni.Sifat.Shamela0011331-ara2	385	الدارقطني ::  أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن¶    دينار بن عبد الله الدارقطني	Daraqutni :: al-Dāraquṭnī ::  Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī	0385Daraqutni.Sifat	كتاب الصفات	Kitāb al-ṣifāt	علي بن محمد بن ناصر الفقيهي :: *	Shamela0011331	sec	7734	../data/0385Daraqutni/0385Daraqutni.Sifat/0385Daraqutni.Sifat.Shamela0011331-ara2	CENT0400 :: _AJZA :: _CAQAID :: _HADITH :: _MILAL :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@hadith :: GAL@literature-arabic :: Shamela@الأجزاء الحديثية	Daraqutni	al-Dāraquṭnī	Abū al-Ḥasan ʿAlī b. ʿUmar b. Aḥmad b. Mahdī b. Masʿūd b. al-Nuʿmān b.¶    Dīnār b. ʿAbd Allāh al-Dāraquṭnī	31121
0301AbuBakrFaryabi.Qadar.Shamela0011333-ara1	301	أبو بكر جعفر بن محمد بن الحسن بن المستفاض الفريابي (المتوفى: 301هـ)	Abu Bakr Faryabi	0301AbuBakrFaryabi.Qadar	كتاب القدر	Qadar	عبد الله بن حمد المنصور :: أضواء السلف	Shamela0011333	pri	35316	../data/0301AbuBakrFaryabi/0301AbuBakrFaryabi.Qadar/0301AbuBakrFaryabi.Qadar.Shamela0011333-ara1	CENT0400 :: _AJZA :: _CAQAID :: _HADITH :: _MILAL :: GAL@nodata :: Shamela@العقيدة	Abu Bakr Faryabi			135554
1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin.Shamela0011334-ara1	1285	عبد الرحمن بن حسن بن محمد بن عبد الوهاب بن سليمان التميمي	Ibn Hasan Al Shaykh	1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin	كتاب التوحيد وقرة عيون الموحدين في تحقيق دعوة الأنبياء والمرسلين	Tawhid Wa Qurrat Cuyun Muwahhidin	بشير محمد عيون :: مكتبة المؤيد، الطائف، المملكة العربية السعودية/ مكتبة دار البيان، دمشق، الجمهورية العربية السورية	Shamela0011334	pri	68315	../data/1285IbnHasanAlShaykh/1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin/1285IbnHasanAlShaykh.TawhidWaQurratCuyunMuwahhidin.Shamela0011334-ara1	_CAQAID :: GAL@nodata :: Shamela@العقيدة	Ibn Hasan Al Shaykh			282181
0309IbnMarzuban.FadlKilab.Shamela0011342-ara1	309	محمد بن خلف بن المرزبان بن بسام، أبو بكر المحولي (المتوفى: 309هـ)	Ibn Marzuban	0309IbnMarzuban.FadlKilab	فضل الكلاب على كثير ممن لبس الثياب	Fadl Kilab	ركس سميث/محمد عبد الحليم :: الجمل :: http://www.worldcat.org/oclc/949637368	Shamela0011342	pri	5401	../data/0309IbnMarzuban/0309IbnMarzuban.FadlKilab/0309IbnMarzuban.FadlKilab.Shamela0011342-ara1.completed	COMPLETED :: CENT0400 :: _ADAB :: _AJZA :: _BALAGHA :: _FIQH :: _MASAIL :: _USUL :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@philology :: PARATEXT :: Shamela@الأدب والبلاغة	Ibn Marzuban			22018
1349IbnSahmanKhathcami.KashfShubhatayn.Shamela0011352-ara1	1349	سليمان بن سحمان بن مصلح بن حمدان بن مصلح بن حمدان بن مسفر بن محمد بن مالك بن عامر الخثعمي , التبالي , العسيري , النجدي (المتوفى: 1349هـ)	Ibn Sahman Khathcami	1349IbnSahmanKhathcami.KashfShubhatayn	كشف الشبهتين	Kashf Shubhatayn	عبد السلام بن برجس بن ناصر :: دار العاصمة	Shamela0011352	pri	21253	../data/1349IbnSahmanKhathcami/1349IbnSahmanKhathcami.KashfShubhatayn/1349IbnSahmanKhathcami.KashfShubhatayn.Shamela0011352-ara1	CENT1400 :: _CAQAID :: GAL@nodata :: Shamela@العقيدة	Ibn Sahman Khathcami			89735
1349IbnSahmanKhathcami.KashfGhayahib.Shamela0011353-ara1	1349	سليمان بن سحمان بن مصلح بن حمدان بن مصلح بن حمدان بن مسفر بن محمد بن مالك بن عامر الخثعمي , التبالي , العسيري , النجدي (المتوفى: 1349هـ)	Ibn Sahman Khathcami	1349IbnSahmanKhathcami.KashfGhayahib	كشف غياهب الظلام عن أوهام جلاء الأوهام وبراءة الشيخ محمد بن عبد الوهاب عن مفتريات هذا الملحد الكذاب	Kashf Ghayahib	أضواء السلف	Shamela0011353	pri	90703	../data/1349IbnSahmanKhathcami/1349IbnSahmanKhathcami.KashfGhayahib/1349IbnSahmanKhathcami.KashfGhayahib.Shamela0011353-ara1	CENT1400 :: _CAQAID :: GAL@nodata :: Shamela@العقيدة	Ibn Sahman Khathcami			386738
1285IbnHasanAlShaykh.KashfMaAlqahuIblis.Shamela0011354-ara1	1285	عبد الرحمن بن حسن بن محمد بن عبد الوهاب بن سليمان التميمي (المتوفى: 1285هـ)	Ibn Hasan Al Shaykh	1285IbnHasanAlShaykh.KashfMaAlqahuIblis	كشف ما ألقاه إبليس من البهرج والتلبيس على قلب داود بن جرجيس	Kashf Ma Alqahu Iblis	عبدالعزيز بن عبدالله الزير آل حمد :: دارا العاصمة للنشر والتوزيع	Shamela0011354	pri	51185	../data/1285IbnHasanAlShaykh/1285IbnHasanAlShaykh.KashfMaAlqahuIblis/1285IbnHasanAlShaykh.KashfMaAlqahuIblis.Shamela0011354-ara1	CENT1300 :: _CAQAID :: GAL@nodata :: Shamela@العقيدة	Ibn Hasan Al Shaykh			215026
0767KhalilIbnIshaq.MukhtasarKhalil.Shamela0011355-ara1	767	خليل بن إسحاق بن موسى، ضياء الدين الجندي المالكي المصري (المتوفى: 776هـ)	Khalil Ibn Ishaq	0767KhalilIbnIshaq.MukhtasarKhalil	مختصر العلامة خليل	Mukhtasar Khalil	أحمد جاد :: دار الحديث/القاهرة	Shamela0011355	sec	58731	../data/0767KhalilIbnIshaq/0767KhalilIbnIshaq.MukhtasarKhalil/0767KhalilIbnIshaq.MukhtasarKhalil.Shamela0011355-ara1	CENT0800 :: _FIQH :: _MALIKI :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@malikis :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@فقه مالكي	Khalil Ibn Ishaq			236944
0795IbnRajabHanbali.LataifMacarif.Shamela0011363-ara1	795	زين الدين أبو الفرج عبد الرحمان بن أحمد بن رجب عبد الرحمان بن الحسن بن محمد بن¶    أبي البركات مسعود البغدادي السلامي الدمشقي	Ibn Rajab Hanbali :: Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	0795IbnRajabHanbali.LataifMacarif	لطائف المعارف فيما لمواسم العام من الوظائف	Lataif Macarif	دار ابن حزم للطبتعة والنشر	Shamela0011363	pri	117137	../data/0795IbnRajabHanbali/0795IbnRajabHanbali.LataifMacarif/0795IbnRajabHanbali.LataifMacarif.Shamela0011363-ara1	CENT0800 :: _ADAB :: _ADHKAR :: _RAQAIQ :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@الرقاق والآداب والأذكار	Ibn Rajab Hanbali		Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	475626
1450MuhammadCijajKhatib.LamahatFiMaktaba.Shamela0011365-ara1	1450	محمد عجاج بن محمد تميم بن صالح بن عبد الله الخطيب	Muhammad Cijaj Khatib	1450MuhammadCijajKhatib.LamahatFiMaktaba	لمحات في المكتبة والبحث والمصادر	Lamahat Fi Maktaba	مؤسسة الرسالة	Shamela0011365	pri	61459	../data/1450MuhammadCijajKhatib/1450MuhammadCijajKhatib.LamahatFiMaktaba/1450MuhammadCijajKhatib.LamahatFiMaktaba.Shamela0011365-ara1	_ADILLA :: _FAHARIS :: _KUTUB :: GAL@nodata :: Shamela@فهارس الكتب والأدلة	Muhammad Cijaj Khatib			283902
1206IbnCabdWahhab.MabhathIjtihadWaKhilaf.Shamela0011369-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.MabhathIjtihadWaKhilaf	مبحث الاجتهاد والخلاف (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الثالث)	Mabhath Ijtihad Wa Khilaf	عبد الرحمن بن محمد السدحان، عبد الله بن عبد الرحمن الجبرين :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011369	sec	6726	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.MabhathIjtihadWaKhilaf/1206IbnCabdWahhab.MabhathIjtihadWaKhilaf.Shamela0011369-ara1	CENT1300 :: _FIQH :: _MASAIL :: _QAWACID :: _USUL :: _USULIYYA :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@wahhabis :: GAL@arabia-north :: GAL@arabia :: Shamela@أصول الفقه والقواعد الفقهية	Ibn Cabd Wahhab			28219
0593IbnHusaynShihabDinIsbahani.GhayaWaTaqrib.Shamela0011370-ara1	593	أحمد بن الحسين بن أحمد، أبو شجاع، شهاب الدين أبو الطيب الأصفهاني (المتوفى: 593هـ)	Ibn Husayn Shihab Din Isbahani	0593IbnHusaynShihabDinIsbahani.GhayaWaTaqrib	متن أبي شجاع المسمى الغاية والتقريب	Ghaya Wa Taqrib	عالم الكتب	Shamela0011370	pri	8300	../data/0593IbnHusaynShihabDinIsbahani/0593IbnHusaynShihabDinIsbahani.GhayaWaTaqrib/0593IbnHusaynShihabDinIsbahani.GhayaWaTaqrib.Shamela0011370-ara1	CENT0600 :: _FIQH :: _SHAFICI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@shafiis :: GAL@fiqh :: Shamela@فقه شافعي	Ibn Husayn Shihab Din Isbahani			36371
0723IbnAjrum.Ajrumiyya.Shamela0011371-ara1	723	ابن آجروم، محمد بن محمد بن داود الصنهاجي، أبو عبد الله (المتوفى: 723هـ)	Ibn Ajrum	0723IbnAjrum.Ajrumiyya	متن الآجرومية	Ajrumiyya	دار الصميعي	Shamela0011371	pri	1796	../data/0723IbnAjrum/0723IbnAjrum.Ajrumiyya/0723IbnAjrum.Ajrumiyya.Shamela0011371-ara1	CENT0800 :: _NAHW :: _SARF :: GAL@literature-islamic :: GAL@africa-north :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@philology :: Shamela@النحو والصرف	Ibn Ajrum			8018
0577IbnMutafannina.BughyatBahith.Shamela0011372-ara1	577	موفق الدين أبو عبد الله - توفي 579 سنة	Ibn Mutafannina	0577IbnMutafannina.BughyatBahith	متن الرحبية = بغيه الباحث عن جمل الموارث	Bughyat Bahith	دار المطبوعات الحديثة	Shamela0011372	pri	1577	../data/0577IbnMutafannina/0577IbnMutafannina.BughyatBahith/0577IbnMutafannina.BughyatBahith.Shamela0011372-ara1	CENT0600 :: _BUHUTH :: _MASAIL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@shafiis :: GAL@fiqh :: Shamela@بحوث ومسائل	Ibn Mutafannina			6818
0386IbnAbiZaydQayrawani.Risala.Shamela0011373-ara1	386	أبو محمد عبد الله بن (أبي زيد) عبد الرحمن النفزي، القيرواني، المالكي (المتوفى: 386هـ)	Ibn Abi Zayd Qayrawani	0386IbnAbiZaydQayrawani.Risala	متن الرسالة	Risala	دار الفكر	Shamela0011373	sec	24560	../data/0386IbnAbiZaydQayrawani/0386IbnAbiZaydQayrawani.Risala/0386IbnAbiZaydQayrawani.Risala.Shamela0011373-ara1	CENT0400 :: _FIQH :: _MALIKI :: GAL@nodata :: Shamela@فقه مالكي	Ibn Abi Zayd Qayrawani			98893
0751IbnQayyimJawziyya.MatnQasidaNuniyya.Shamela0011375-ara1	751	محمد بن أبي بكر بن أيوب بن سعد شمس الدين ابن قيم الجوزية (المتوفى: 751هـ)	Ibn Qayyim Jawziyya	0751IbnQayyimJawziyya.MatnQasidaNuniyya	متن القصيدة النونية	Matn Qasida Nuniyya	مكتبة ابن تيمية، القاهرة	Shamela0011375	pri	56629	../data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.MatnQasidaNuniyya/0751IbnQayyimJawziyya.MatnQasidaNuniyya.Shamela0011375-ara1	CENT0800 :: _IBNQAYYIM :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@كتب ابن القيم	Ibn Qayyim Jawziyya			239844
0761JamalDinIbnHisham.MatnQatrNada.Shamela0011376-ara1	761	عبد الله بن يوسف بن أحمد بن عبد الله ابن يوسف، أبو محمد، جمال الدين، ابن هشام (المتوفى: 761هـ)	Jamal Din Ibn Hisham	0761JamalDinIbnHisham.MatnQatrNada	متن قطر الندى وبل الصدى	Matn Qatr Nada	دار العصيمي للنشر والتوزيع	Shamela0011376	pri	3896	../data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.MatnQatrNada/0761JamalDinIbnHisham.MatnQatrNada.Shamela0011376-ara1	CENT0800 :: _NAHW :: _SARF :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@cilm-rijal :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@hadith-sciences :: GAL@egypt :: GAL@syria :: Shamela@النحو والصرف	Jamal Din Ibn Hisham			15956
1293CabdLatifAlShaykh.CuyunRasailwaAjwiba.Shamela0011379-ara1	1293	عبد اللطيف بن عبد الرحمن بن حسن بن محمد بن عبد الوهاب آل الشيخ (المتوفى: 1293هـ)	Cabd Latif Al Shaykh	1293CabdLatifAlShaykh.CuyunRasailwaAjwiba	مجموعة الرسائل والمسائل النجدية لبعض علماء نجد الأعلام (الجزء الثالث)	Cuyun Rasailwa Ajwiba	دار العاصمة، الرياض، المملكة العربية السعودية	Shamela0011379	sec	103344	../data/1293CabdLatifAlShaykh/1293CabdLatifAlShaykh.CuyunRasailwaAjwiba/1293CabdLatifAlShaykh.CuyunRasailwaAjwiba.Shamela0011379-ara1	CENT1300 :: _FATAWA :: GAL@nodata :: Shamela@الفتاوى	Cabd Latif Al Shaykh			446849
1225IbnNasirNajdi.MajmucatRasail.Shamela0011380-ara1	1225	حمد بن ناصر بن عثمان بن معمر النجدي التميمي الحنبلي (المتوفى: 1225هـ)	Ibn Nasir Najdi	1225IbnNasirNajdi.MajmucatRasail	مجموعة الرسائل والمسائل والفتاوى	Majmucat Rasail	دار ثقيف للنشر والتأليف، الطائف	Shamela0011380	pri	86370	../data/1225IbnNasirNajdi/1225IbnNasirNajdi.MajmucatRasail/1225IbnNasirNajdi.MajmucatRasail.Shamela0011380-ara1	CENT1300 :: _FATAWA :: GAL@nodata :: Shamela@الفتاوى	Ibn Nasir Najdi			359221
1206IbnCabdWahhab.MajmucatRasailFiTawhid.Shamela0011381-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.MajmucatRasailFiTawhid	مجموعة رسائل في التوحيد والإيمان (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الأول)	Majmucat Rasail Fi Tawhid	إسماعيل بن محمد الأنصاري :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011381	pri	8665	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.MajmucatRasailFiTawhid/1206IbnCabdWahhab.MajmucatRasailFiTawhid.Shamela0011381-ara1	CENT1300 :: _CAQAID :: _MILAL :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-decline :: GAL@1518-1798CE :: GAL@period-ottoman :: GAL@wahhabis :: GAL@arabia-north :: GAL@arabia :: Shamela@العقيدة	Ibn Cabd Wahhab			37851
1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.Shamela0011383-ara1	1206	محمد بن عبد الوهاب بن سليمان التميمي النجدي (المتوفى: 1206هـ)	Ibn Cabd Wahhab	1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal	مختصر تفسير سورة الأنفال (مطبوع ضمن مؤلفات الشيخ محمد بن عبد الوهاب، الجزء الثاني عشر)	Mukhtasar Tafsir Surat Anfal	ناصر بن سعد الرشيد :: جامعة الإمام محمد بن سعود، الرياض، المملكة العربية السعودية	Shamela0011383	pri	4467	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal/1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.Shamela0011383-ara1	CENT1300 :: _CULUM :: _QURAN :: _SUNNI :: _TAFSIR :: GAL@nodata :: Shamela@التفاسير	Ibn Cabd Wahhab			18977
0742Mizzi.TuhfatAshraf.Shamela0011385-ara1	742	جمال الدين أبو الحجاج يوسف بن عبد الرحمن المزي (المتوفى: 742هـ)	Mizzi	0742Mizzi.TuhfatAshraf	تحفة الأشراف بمعرفة الأطراف	Tuhfat Ashraf	عبد الصمد شرف الدين	Shamela0011385	pri	1301247	../data/0742Mizzi/0742Mizzi.TuhfatAshraf/0742Mizzi.TuhfatAshraf.Shamela0011385-ara1	CENT0800 :: _HADITH :: _TAKHRIJ :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@cilm-rijal :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@hadith :: GAL@hadith-sciences :: GAL@egypt :: GAL@syria :: Shamela@كتب التخريج والزوائد	Mizzi			4549652
1343MustafaManfaluti.Nazarat.Shamela0011400-ara1	1343	مصطفى لطفي بن محمد لطفي بن محمد حسن لطفي المنفلوطي (المتوفى: 1343هـ)	Mustafa Manfaluti	1343MustafaManfaluti.Nazarat	النظرات	Nazarat	دار الآفاق الجديدة	Shamela0011400	pri	152814	../data/1343MustafaManfaluti/1343MustafaManfaluti.Nazarat/1343MustafaManfaluti.Nazarat.Shamela0011400-ara1	CENT1400 :: _ADAB :: _BALAGHA :: GAL@nodata :: Shamela@الأدب والبلاغة	Mustafa Manfaluti			666536
0257IbnCabdHakam.FutuhMisr.Shamela0011404-ara1	257	عبد الرحمن بن عبد الله بن عبد الحكم، أبو القاسم المصري (المتوفى: 257هـ)	Ibn Cabd Hakam	0257IbnCabdHakam.FutuhMisr	فتوح مصر والمغرب	Futuh Misr	1415 هـ :: مكتبة الثقافة الدينية :: http://www.worldcat.org/oclc/741207999	Shamela0011404	pri	106716	../data/0257IbnCabdHakam/0257IbnCabdHakam.FutuhMisr/0257IbnCabdHakam.FutuhMisr.Shamela0011404-ara1.completed	COMPLETED :: CENT0300 :: PPE :: _BULDAN :: _TARIKH :: GAL@historiography :: GAL@period-classical :: GAL@literature-islamic :: GAL@history :: GAL@africa-north :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@egypt :: NO_MAJOR_ISSUES :: Shamela@التاريخ	Ibn Cabd Hakam			420730
0737IbnMuhammadIbnHajjFasi.Madkhal.Shamela0011406-ara1	737	أبو عبد الله محمد بن محمد بن محمد العبدري الفاسي المالكي الشهير بابن الحاج (المتوفى: 737هـ)	Ibn Muhammad Ibn Hajj Fasi	0737IbnMuhammadIbnHajjFasi.Madkhal	المدخل	Madkhal	دار التراث	Shamela0011406	pri	368977	../data/0737IbnMuhammadIbnHajjFasi/0737IbnMuhammadIbnHajjFasi.Madkhal/0737IbnMuhammadIbnHajjFasi.Madkhal.Shamela0011406-ara1	CENT0800 :: _AKHLAQ :: _FIQH :: _MALIKI :: _MISC :: _SULUK :: GAL@literature-islamic :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@malikis :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@فقه مالكي	Ibn Muhammad Ibn Hajj Fasi			1511421
0620IbnQudamaMaqdisi.BulghatTalibHathith.Shamela0011417-ara1	620	أبو محمد موفق الدين عبد الله بن أحمد بن محمد بن قدامة الجماعيلي المقدسي ثم الدمشقي الحنبلي، الشهير بابن قدامة المقدسي (المتوفى: 620هـ)	Ibn Qudama Maqdisi	0620IbnQudamaMaqdisi.BulghatTalibHathith	بلغة الطالب الحثيث في صحيح عوالي الحديث - مخطوط	Bulghat Talib Hathith		Shamela0011417	pri	11528	../data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.BulghatTalibHathith/0620IbnQudamaMaqdisi.BulghatTalibHathith.Shamela0011417-ara1	CENT0700 :: _HADITH :: _MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية	Ibn Qudama Maqdisi			44003
